step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
155,CASH_IN,167166.01,C1775078291,18747.0,185913.01,C973566163,731050.67,563884.66,0,0
133,CASH_OUT,297166.32,C30743441,68342.0,0.0,C1092024343,0.0,297166.32,0,0
135,CASH_OUT,88499.44,C648296968,57712.0,0.0,C1220349244,79916.0,0.0,0,0
321,PAYMENT,12372.53,C276106238,104.0,0.0,M1881890505,0.0,0.0,0,0
306,CASH_OUT,590127.09,C300989077,0.0,0.0,C534590060,1169154.14,1759281.22,0,0
155,CASH_IN,48675.31,C1855683965,25174.0,73849.31,C7805776,2450694.58,2402019.27,0,0
403,CASH_IN,238175.36,C562217910,25832.0,264007.36,C2129565902,70687.85,0.0,0,0
403,PAYMENT,10924.16,C1914474574,0.0,0.0,M727975823,0.0,0.0,0,0
256,CASH_OUT,170542.2,C1848638574,1198.0,0.0,C428585395,0.0,170542.2,0,0
289,PAYMENT,12244.3,C219463776,166674.0,154429.7,M427430384,0.0,0.0,0,0
399,CASH_IN,237694.5,C472389404,3977358.29,4215052.79,C1074936357,954976.6,717282.1,0,0
265,CASH_OUT,81599.36,C610971441,0.0,0.0,C87076945,151826.0,233425.36,0,0
188,TRANSFER,718976.54,C196426740,0.0,0.0,C2002509474,755326.84,1474303.38,0,0
210,PAYMENT,29858.1,C653440343,53098.88,23240.78,M1253000232,0.0,0.0,0,0
14,CASH_OUT,344245.58,C575560288,0.0,0.0,C434242252,1197582.16,1915943.32,0,0
347,PAYMENT,101500.88,C723002530,50736.0,0.0,M1271862676,0.0,0.0,0,0
119,TRANSFER,355313.03,C677309892,0.0,0.0,C471821863,2449845.13,2805158.17,0,0
353,PAYMENT,8708.04,C1579401643,8881.42,173.38,M986692021,0.0,0.0,0,0
14,CASH_OUT,125923.9,C1639282777,0.0,0.0,C2129568912,457862.19,460563.48,0,0
681,CASH_IN,242662.89,C1348550336,38868.0,281530.89,C1468623972,1314557.31,1071894.43,0,0
16,CASH_OUT,181353.47,C759400416,0.0,0.0,C168398019,1201179.59,1350773.37,0,0
234,PAYMENT,1076.65,C81940061,0.0,0.0,M383576502,0.0,0.0,0,0
307,PAYMENT,14556.8,C1641480391,552483.05,537926.25,M1283957162,0.0,0.0,0,0
139,CASH_IN,248004.24,C898943128,22904.0,270908.24,C865922491,7297017.51,7049013.28,0,0
282,CASH_IN,3808.02,C1877343163,171526.0,175334.02,C13420365,0.0,0.0,0,0
164,CASH_IN,173764.55,C1150901278,64037.0,237801.55,C918531384,268596.17,94831.62,0,0
356,PAYMENT,17045.97,C770786931,7067.82,0.0,M1366353480,0.0,0.0,0,0
370,CASH_IN,57203.89,C1040155013,19927214.88,19984418.77,C324068085,734130.85,676926.96,0,0
157,CASH_IN,193586.29,C2108367905,7696003.85,7889590.14,C157651684,464462.69,270876.4,0,0
161,CASH_OUT,57195.71,C729920019,0.0,0.0,C1660510741,487568.16,544763.87,0,0
228,CASH_IN,300189.17,C1807847904,3031028.74,3331217.91,C78554535,789029.64,488840.47,0,0
324,PAYMENT,6489.84,C1980450759,0.0,0.0,M1312387195,0.0,0.0,0,0
178,CASH_OUT,201810.62,C1037973428,570.0,0.0,C1808118805,1770665.66,1972476.28,0,0
282,PAYMENT,34719.37,C1729659751,0.0,0.0,M615637640,0.0,0.0,0,0
204,PAYMENT,10620.98,C711839782,0.0,0.0,M2065316791,0.0,0.0,0,0
187,PAYMENT,1420.22,C834891181,0.0,0.0,M820861819,0.0,0.0,0,0
552,PAYMENT,93062.51,C769824984,42162.45,0.0,M2010474132,0.0,0.0,0,0
381,PAYMENT,8978.73,C1516849044,0.0,0.0,M872327180,0.0,0.0,0,0
133,CASH_OUT,63875.85,C516489834,0.0,0.0,C1059299082,1264610.5,1328486.35,0,0
202,CASH_IN,127510.89,C479507450,1442463.12,1569974.0,C823998644,367721.34,240210.46,0,0
7,PAYMENT,791.54,C1531438298,850870.76,850079.22,M904779910,0.0,0.0,0,0
254,PAYMENT,20940.35,C2008470631,20206.0,0.0,M188305842,0.0,0.0,0,0
334,PAYMENT,28974.82,C533376967,103850.0,74875.18,M1786128765,0.0,0.0,0,0
619,CASH_OUT,104304.84,C1712538808,74.0,0.0,C2016543417,0.0,104304.84,0,0
285,PAYMENT,15312.04,C607108640,42508.0,27195.96,M456565481,0.0,0.0,0,0
382,CASH_IN,215955.27,C280137311,7881728.43,8097683.7,C544235964,777324.99,561369.72,0,0
281,CASH_IN,184174.53,C741084151,29451.0,213625.53,C722045279,257515.56,73341.04,0,0
165,PAYMENT,6275.15,C236190727,0.0,0.0,M870436661,0.0,0.0,0,0
209,PAYMENT,6059.84,C2045501428,0.0,0.0,M1073045591,0.0,0.0,0,0
667,TRANSFER,428452.9,C373072122,0.0,0.0,C771911134,642694.79,1071147.7,0,0
130,TRANSFER,1024988.84,C706680158,223432.0,0.0,C2021170034,0.0,1024988.84,0,0
21,PAYMENT,21872.69,C1432400844,2586.0,0.0,M1331577583,0.0,0.0,0,0
14,TRANSFER,564202.46,C1127478076,1576.08,0.0,C1404803446,633338.66,859822.2,0,0
327,PAYMENT,47617.16,C263959693,467.0,0.0,M1746996913,0.0,0.0,0,0
187,PAYMENT,2840.88,C1173372291,444046.55,441205.67,M566001026,0.0,0.0,0,0
386,PAYMENT,10123.49,C1389006679,64892.0,54768.51,M1461509120,0.0,0.0,0,0
188,CASH_IN,285789.75,C125202718,2373476.07,2659265.82,C1239924909,1581192.77,1295403.02,0,0
93,CASH_IN,86266.41,C1367836953,4094946.98,4181213.39,C1832907360,387123.9,300857.49,0,0
43,PAYMENT,5962.74,C1034272581,72907.56,66944.82,M667759441,0.0,0.0,0,0
401,CASH_IN,21913.83,C1137281947,4208141.27,4230055.1,C619881350,792784.63,770870.8,0,0
348,PAYMENT,30863.85,C755754578,121440.0,90576.15,M386534613,0.0,0.0,0,0
347,PAYMENT,38883.24,C1215289219,900.0,0.0,M406652882,0.0,0.0,0,0
139,CASH_OUT,44384.54,C74032188,0.0,0.0,C1777646214,112801.33,157185.87,0,0
42,PAYMENT,8559.41,C1080692242,303527.91,294968.5,M1869369477,0.0,0.0,0,0
284,PAYMENT,2856.11,C1216795634,0.0,0.0,M492512498,0.0,0.0,0,0
43,PAYMENT,15066.31,C213309561,57012.81,41946.5,M671165422,0.0,0.0,0,0
162,PAYMENT,8343.09,C2119148888,150920.88,142577.78,M179026394,0.0,0.0,0,0
39,CASH_OUT,49307.82,C853700,160232.0,110924.18,C917995428,1995445.96,2044753.79,0,0
260,CASH_IN,163821.97,C1696167227,2203707.79,2367529.75,C984659368,1475436.49,1311614.53,0,0
299,CASH_OUT,157888.8,C1652364494,0.0,0.0,C946001936,1046418.67,1204307.47,0,0
177,CASH_IN,114862.68,C1299180438,501129.37,615992.05,C1945236040,377425.27,262562.59,0,0
190,CASH_IN,81356.17,C523133881,10927942.73,11009298.9,C1035758091,6061241.77,5979885.6,0,0
307,CASH_IN,53751.82,C1256429182,16127618.22,16181370.04,C188801389,82642.7,28890.87,0,0
43,CASH_IN,471994.4,C1214699012,844961.53,1316955.94,C650698620,12743933.84,12277308.77,0,0
15,PAYMENT,4928.68,C1780312543,0.0,0.0,M1980601387,0.0,0.0,0,0
12,CASH_OUT,291949.06,C2094055457,0.0,0.0,C774678107,1862437.4,2970872.62,0,0
256,CASH_IN,184060.53,C11867629,39876.0,223936.53,C435146280,28880.0,0.0,0,0
349,CASH_OUT,483519.86,C402870693,25703.0,0.0,C607522482,0.0,483519.86,0,0
278,CASH_IN,61505.91,C2057109682,7005646.88,7067152.79,C859193874,4330824.83,4269318.92,0,0
163,CASH_IN,221442.25,C842739466,4637611.77,4859054.02,C1982250285,237199.26,15757.01,0,0
15,CASH_OUT,272562.54,C1043100155,105645.0,0.0,C585231893,156431.35,966111.1,0,0
257,CASH_OUT,121080.49,C203458818,51541.0,0.0,C249817389,539216.0,660296.49,0,0
286,TRANSFER,583364.44,C2050733615,0.0,0.0,C1118052446,26705364.11,27288728.55,0,0
306,CASH_IN,74844.87,C1579125398,15015284.28,15090129.15,C1701337683,5509315.49,5434470.62,0,0
212,TRANSFER,1086598.02,C126608148,0.0,0.0,C119950815,6352184.13,7438782.15,0,0
280,CASH_OUT,20669.32,C1932525546,134000.0,113330.68,C2120774041,0.0,20669.32,0,0
130,CASH_IN,170848.84,C171098383,1567888.72,1738737.56,C882690081,3618339.69,3447490.85,0,0
681,PAYMENT,8152.0,C539605878,42828.0,34676.0,M100747875,0.0,0.0,0,0
302,CASH_OUT,61516.16,C846011686,0.0,0.0,C1139697920,856546.62,918062.77,0,0
285,DEBIT,3505.79,C1498475506,15159.0,11653.21,C1958243246,1083105.3,1086611.09,0,0
394,PAYMENT,28241.52,C2007708306,101201.0,72959.48,M948049609,0.0,0.0,0,0
21,PAYMENT,11396.45,C1807857422,0.0,0.0,M341788945,0.0,0.0,0,0
33,CASH_OUT,284691.89,C408102791,200010.0,0.0,C1592843039,3581012.29,3865704.18,0,0
213,CASH_OUT,4193.26,C312133956,0.0,0.0,C1241115940,1748750.0,1752943.26,0,0
397,PAYMENT,29740.75,C1285113877,0.0,0.0,M667800720,0.0,0.0,0,0
349,CASH_IN,153308.96,C2130033171,18488137.09,18641446.05,C926230389,3386693.38,3233384.42,0,0
308,CASH_OUT,226266.28,C234012406,30162.0,0.0,C472119603,0.0,226266.28,0,0
379,CASH_OUT,138871.51,C9924399,144572.0,5700.49,C1842318963,0.0,138871.51,0,0
379,CASH_OUT,37815.38,C141805574,6252.0,0.0,C1437778275,0.0,37815.38,0,0
40,CASH_OUT,153989.17,C1603811253,37903.0,0.0,C733395721,996956.07,956696.09,0,0
323,TRANSFER,1626652.09,C619236265,40721.0,0.0,C497837255,593414.6,2220066.69,0,0
250,CASH_OUT,144560.53,C1061262550,0.0,0.0,C1367867275,4503889.86,4648450.4,0,0
9,CASH_OUT,3437.26,C324817733,48142.0,44704.74,C1896985362,696993.67,700430.92,0,0
229,TRANSFER,724316.65,C1373193677,0.0,0.0,C2104374402,5981220.65,6987905.49,0,0
186,CASH_OUT,87564.69,C26396930,0.0,0.0,C1388739326,242273.74,630011.22,0,0
40,CASH_OUT,114693.82,C1397309702,49982.0,0.0,C393450381,971802.27,854314.63,0,0
261,CASH_IN,314759.53,C395366862,3312772.6,3627532.13,C388387760,1554462.57,1239703.04,0,0
349,CASH_IN,66344.87,C2015717768,2393720.98,2460065.84,C1489409219,550242.41,483897.55,0,0
353,PAYMENT,15157.72,C1673210450,0.0,0.0,M1614966465,0.0,0.0,0,0
357,PAYMENT,10051.51,C878670235,25213.0,15161.49,M693396534,0.0,0.0,0,0
182,PAYMENT,3794.85,C128779665,0.0,0.0,M554068102,0.0,0.0,0,0
403,CASH_IN,156698.74,C904891204,1973584.16,2130282.9,C500761242,3432403.72,3275704.97,0,0
231,CASH_IN,490776.04,C956195938,43042.0,533818.04,C904757120,0.0,0.0,0,0
208,CASH_IN,347812.75,C1226312056,464968.09,812780.85,C1369639601,424046.04,76233.29,0,0
307,TRANSFER,1953432.09,C1189404919,0.0,0.0,C121474798,2894476.6,4847908.69,0,0
42,CASH_IN,95991.86,C1769464646,10132041.97,10228033.83,C344950435,1595754.59,1499762.73,0,0
276,CASH_IN,125617.13,C1516794931,21606165.65,21731782.78,C621291612,852864.41,727247.28,0,0
209,TRANSFER,212196.9,C772197262,0.0,0.0,C723510510,241457.46,453654.36,0,0
397,PAYMENT,1925.08,C1235028400,31600.0,29674.92,M2055800210,0.0,0.0,0,0
419,PAYMENT,29762.43,C768913206,0.0,0.0,M525764539,0.0,0.0,0,0
130,CASH_IN,165066.34,C1221977263,19008.0,184074.34,C1764032993,0.0,0.0,0,0
18,TRANSFER,1215840.5,C852953173,0.0,0.0,C1435363761,2752548.58,6102879.66,0,0
228,CASH_IN,51553.05,C1450506638,6517499.14,6569052.19,C1525281676,805405.05,753852.0,0,0
130,CASH_OUT,479231.13,C66898325,0.0,0.0,C246785519,5297178.89,5776410.01,0,0
305,PAYMENT,23527.95,C1438553715,49.0,0.0,M910702270,0.0,0.0,0,0
397,CASH_OUT,28549.6,C382507334,0.0,0.0,C501757252,209733.38,238282.98,0,0
369,CASH_IN,477940.78,C602636876,8300451.03,8778391.81,C586086228,5391460.46,4913519.68,0,0
14,CASH_OUT,395292.41,C324683350,0.0,0.0,C410825770,1230432.07,1625724.48,0,0
376,TRANSFER,2318084.04,C1104301540,103261.0,0.0,C1074121227,111378.98,2429463.01,0,0
326,PAYMENT,30143.56,C1488700256,0.0,0.0,M255936282,0.0,0.0,0,0
326,CASH_OUT,235477.32,C1272684345,0.0,0.0,C970476110,1060861.97,1296339.29,0,0
347,CASH_IN,162748.68,C1480489569,12471.0,175219.68,C1596231837,212668.05,49919.37,0,0
40,PAYMENT,8959.21,C375014084,0.0,0.0,M1442490746,0.0,0.0,0,0
41,CASH_IN,32203.69,C1614922670,5508043.14,5540246.83,C1439380433,335682.44,303478.75,0,0
185,CASH_IN,334877.8,C991801371,8778214.83,9113092.62,C492781827,947643.9,612766.1,0,0
596,TRANSFER,620558.62,C273626836,0.0,0.0,C1659990502,641336.8,1261895.42,0,0
573,CASH_IN,219377.77,C1484886022,1719342.02,1938719.79,C1921120841,1695977.4,1476599.62,0,0
347,CASH_IN,235855.41,C1484958054,21659.0,257514.41,C869846570,202244.11,0.0,0,0
36,PAYMENT,11547.47,C1439009571,0.0,0.0,M1813215839,0.0,0.0,0,0
185,PAYMENT,28631.39,C491971941,51648.0,23016.61,M955475121,0.0,0.0,0,0
236,PAYMENT,1363.47,C73388629,91964.0,90600.53,M2023791048,0.0,0.0,0,0
565,TRANSFER,914643.13,C1731690618,1178.0,0.0,C1363627088,0.0,914643.13,0,0
301,CASH_IN,185553.38,C1829592976,2888399.34,3073952.72,C1642066407,937885.59,752332.21,0,0
308,CASH_IN,92252.14,C28043012,2997767.79,3090019.93,C1613776402,621446.43,529194.29,0,0
692,CASH_OUT,125850.57,C2093639762,61840.0,0.0,C966630172,0.0,125850.57,0,0
310,PAYMENT,906.62,C155930055,20209.0,19302.38,M1508347079,0.0,0.0,0,0
257,CASH_OUT,32804.67,C1122566446,80692.0,47887.33,C538513458,89697.31,122501.98,0,0
394,CASH_OUT,184718.83,C816473072,20321.0,0.0,C687782400,0.0,184718.83,0,0
372,CASH_OUT,206089.85,C12194916,0.0,0.0,C1960612455,7344489.06,7550578.92,0,0
379,CASH_IN,38652.65,C661267017,1253948.6,1292601.25,C1688385725,354469.43,315816.79,0,0
201,CASH_IN,62945.26,C1371185406,40044.0,102989.26,C1816623906,3140476.43,3077531.17,0,0
191,CASH_IN,72708.75,C777654786,5006031.57,5078740.32,C702919142,255744.85,183036.1,0,0
252,CASH_OUT,459962.9,C380981593,49872.0,0.0,C1102658263,0.0,459962.9,0,0
161,CASH_OUT,118138.38,C1446693365,0.0,0.0,C2114023005,6607988.42,6726126.81,0,0
180,CASH_IN,296339.12,C1070106876,34.0,296373.12,C1018337547,0.0,0.0,0,0
381,CASH_OUT,130339.04,C368042870,29764.0,0.0,C337589085,0.0,130339.04,0,0
143,PAYMENT,16504.43,C1866802378,8556.14,0.0,M1136848335,0.0,0.0,0,0
19,CASH_OUT,220847.14,C2059925735,10256.0,0.0,C16118324,369225.08,771002.2,0,0
203,CASH_OUT,18643.32,C890553286,22456.0,3812.68,C1562189969,323181.85,341825.16,0,0
374,CASH_IN,88775.81,C431365493,4458285.61,4547061.42,C2113977150,440794.07,352018.26,0,0
322,CASH_OUT,83964.81,C494186626,4506.0,0.0,C1687967344,0.0,507525.1,0,0
260,PAYMENT,5735.01,C1906583280,48937.0,43201.99,M1560775611,0.0,0.0,0,0
137,PAYMENT,47525.51,C945908375,26865.35,0.0,M796254306,0.0,0.0,0,0
230,CASH_IN,108937.41,C415242247,2978538.55,3087475.96,C957666777,7745495.56,7636558.15,0,0
41,CASH_OUT,42004.19,C337841285,91246.88,49242.68,C1963075213,2082651.26,2124655.45,0,0
563,CASH_OUT,140758.55,C494950091,48960.0,0.0,C1758457383,65980.13,206738.68,0,0
348,PAYMENT,7638.22,C1574071947,0.0,0.0,M732148767,0.0,0.0,0,0
298,CASH_OUT,16164.09,C1628554267,11625.0,0.0,C1023084007,89164.83,105328.92,0,0
304,CASH_OUT,242389.2,C2022465786,21065.0,0.0,C1110684901,0.0,242389.2,0,0
306,CASH_OUT,196318.13,C1885420818,32302.0,0.0,C606815938,9689913.63,9886231.76,0,0
254,CASH_OUT,56225.7,C833698459,0.0,0.0,C2123960571,926213.76,982439.45,0,0
132,CASH_OUT,9188.08,C752727045,11052.0,1863.92,C1159729786,238046.35,247234.43,0,0
329,TRANSFER,366561.86,C488910781,73983.81,0.0,C734969186,2170345.97,2536907.83,0,0
263,PAYMENT,3637.78,C2142477040,337525.0,333887.22,M498853990,0.0,0.0,0,0
305,PAYMENT,25000.93,C16254289,0.0,0.0,M1445761189,0.0,0.0,0,0
594,CASH_OUT,117308.84,C412546434,64.0,0.0,C980558835,0.0,117308.84,0,0
402,PAYMENT,27029.32,C103763559,30120.0,3090.68,M471681398,0.0,0.0,0,0
46,PAYMENT,6965.53,C1429368840,0.0,0.0,M1400428073,0.0,0.0,0,0
187,CASH_IN,72029.0,C982586969,5763.0,77792.0,C639611802,94207.53,22178.53,0,0
281,PAYMENT,22407.26,C1323901421,741.0,0.0,M356855911,0.0,0.0,0,0
154,CASH_OUT,31710.27,C1466849644,0.0,0.0,C1750622044,9279669.74,9311380.01,0,0
229,CASH_OUT,147813.25,C342232629,0.0,0.0,C1857152426,6002669.61,6150482.86,0,0
36,CASH_IN,175191.35,C2121059306,39762.0,214953.35,C754106288,0.0,0.0,0,0
323,PAYMENT,20679.24,C1944719431,213719.82,193040.58,M898593561,0.0,0.0,0,0
45,CASH_IN,88507.06,C445512296,3711633.95,3800141.01,C1537764518,613860.81,525353.75,0,0
279,PAYMENT,7258.65,C185053321,259170.0,251911.35,M1466715350,0.0,0.0,0,0
311,CASH_OUT,140576.26,C1352184469,6584.59,0.0,C1113609937,11205238.9,11345815.16,0,0
331,CASH_IN,90140.18,C286454734,18913.0,109053.18,C1927192078,372835.24,282695.07,0,0
18,CASH_IN,112797.11,C1002680911,86.0,112883.11,C1939489848,405212.09,292414.97,0,0
210,PAYMENT,2597.48,C1880667249,773607.0,771009.52,M40197461,0.0,0.0,0,0
286,CASH_OUT,34808.52,C1792975508,0.0,0.0,C1327446090,471689.68,506498.2,0,0
380,PAYMENT,2675.22,C596036032,136801.98,134126.76,M1032053198,0.0,0.0,0,0
206,CASH_OUT,115399.78,C1021178216,11575.0,0.0,C616131375,2445642.65,2561042.43,0,0
188,CASH_OUT,132156.47,C1745289664,20005.0,0.0,C116285788,581657.43,713813.91,0,0
306,CASH_IN,45122.09,C347295548,5138944.67,5184066.76,C165798616,914877.81,869755.72,0,0
325,CASH_OUT,220733.22,C1308334130,91342.0,0.0,C1283153498,907251.46,1127984.68,0,0
133,CASH_OUT,240959.66,C1291694099,0.0,0.0,C994128193,1313487.67,1554447.34,0,0
298,TRANSFER,1426832.62,C2071274014,20516.0,0.0,C887461492,1678642.35,3105474.97,0,0
234,CASH_OUT,27595.51,C1431106804,15630.0,0.0,C953905871,0.0,27595.51,0,0
11,PAYMENT,9642.96,C972494162,819.0,0.0,M996917421,0.0,0.0,0,0
284,PAYMENT,9357.07,C402569508,5582.0,0.0,M1181858317,0.0,0.0,0,0
228,CASH_IN,221671.06,C271852946,6524541.63,6746212.69,C2803085,623077.1,401406.04,0,0
399,PAYMENT,76734.04,C1545532639,45628.0,0.0,M522407377,0.0,0.0,0,0
9,PAYMENT,4136.81,C1258486113,204517.34,200380.53,M532091354,0.0,0.0,0,0
552,CASH_IN,76836.65,C1276086313,2958927.84,3035764.49,C1593094145,483313.32,406476.67,0,0
205,CASH_IN,227901.24,C736062635,1228899.36,1456800.61,C368198043,1096749.63,868848.39,0,0
284,CASH_OUT,97439.66,C1161956498,20162.0,0.0,C1915614083,0.0,97439.66,0,0
257,PAYMENT,5290.99,C479241720,14932.0,9641.01,M340037896,0.0,0.0,0,0
394,CASH_OUT,167931.32,C91594901,0.0,0.0,C1310867648,1368473.61,1536404.92,0,0
130,PAYMENT,17551.05,C249630232,80417.72,62866.67,M794821046,0.0,0.0,0,0
374,CASH_OUT,142605.76,C1299677782,144541.0,1935.24,C1902765710,0.0,142605.76,0,0
301,CASH_IN,302953.9,C157074884,146.0,303099.9,C727774960,2017869.48,1714915.57,0,0
303,CASH_OUT,62046.36,C1493066274,0.0,0.0,C118750807,9166628.66,9228675.02,0,0
132,CASH_OUT,255051.78,C1258816961,2867.49,0.0,C2069915653,11163899.4,11418951.18,0,0
163,PAYMENT,12048.95,C713830531,29709.0,17660.05,M1988752178,0.0,0.0,0,0
96,PAYMENT,29741.59,C1340144518,0.0,0.0,M112495509,0.0,0.0,0,0
400,PAYMENT,37709.45,C1804000815,199896.0,162186.55,M1998226039,0.0,0.0,0,0
308,CASH_OUT,34251.18,C1372254236,0.0,0.0,C307485505,11313362.56,11347613.74,0,0
379,PAYMENT,38822.31,C1263231529,0.0,0.0,M1425916078,0.0,0.0,0,0
249,CASH_IN,179534.24,C2128630325,208449.71,387983.95,C2062333698,6463373.34,6283839.1,0,0
18,PAYMENT,11609.1,C1649155648,0.0,0.0,M376485437,0.0,0.0,0,0
400,CASH_IN,60689.48,C1695311868,394265.76,454955.24,C891666022,304115.14,243425.66,0,0
280,PAYMENT,5034.44,C2066319239,21045.0,16010.56,M503674935,0.0,0.0,0,0
358,PAYMENT,2586.21,C199876226,0.0,0.0,M1688085060,0.0,0.0,0,0
164,CASH_IN,78765.69,C67413736,20642.0,99407.69,C2126068963,4105860.92,4027095.23,0,0
179,PAYMENT,10003.61,C181201098,143456.0,133452.39,M2081788859,0.0,0.0,0,0
399,PAYMENT,13050.24,C583027285,0.0,0.0,M1691218579,0.0,0.0,0,0
187,PAYMENT,4399.74,C923617347,0.0,0.0,M1163838078,0.0,0.0,0,0
310,PAYMENT,10843.62,C1572348394,0.0,0.0,M1354019003,0.0,0.0,0,0
12,CASH_OUT,120653.88,C1744582223,19399.0,0.0,C2099288093,176606.32,297260.2,0,0
18,PAYMENT,4228.53,C1477390915,323621.81,319393.28,M578545436,0.0,0.0,0,0
163,CASH_OUT,12064.41,C4042635,0.0,0.0,C1045679801,1195583.12,1207647.53,0,0
303,TRANSFER,240320.79,C2143081244,28697.0,0.0,C270335806,138796.93,379117.72,0,0
139,PAYMENT,29483.64,C2044079273,10481.0,0.0,M708464432,0.0,0.0,0,0
130,CASH_OUT,166773.26,C529044141,0.0,0.0,C2025870943,2162054.21,2328827.47,0,0
306,CASH_OUT,70422.04,C1570178312,42929.73,0.0,C756355578,300864.52,371286.56,0,0
187,TRANSFER,784388.0,C1130217257,81304.0,0.0,C1748741365,31746.52,816134.52,0,0
138,CASH_IN,11051.51,C2092421356,5938558.97,5949610.48,C1236158871,254574.97,243523.46,0,0
187,CASH_IN,257065.3,C818873478,6221151.73,6478217.03,C1811809404,2480264.8,2223199.5,0,0
10,CASH_OUT,103334.1,C1464318134,0.0,0.0,C1926874830,223141.02,469095.08,0,0
139,PAYMENT,5074.43,C1412969355,0.0,0.0,M1647168120,0.0,0.0,0,0
573,CASH_OUT,134058.33,C85196769,0.0,0.0,C845624896,276862.54,410920.87,0,0
356,PAYMENT,8948.21,C1598789577,0.0,0.0,M1510557779,0.0,0.0,0,0
277,CASH_OUT,43194.09,C2047920769,24346.0,0.0,C196960749,35279.47,78473.55,0,0
394,PAYMENT,1378.71,C1623252142,94114.72,92736.01,M630842712,0.0,0.0,0,0
395,PAYMENT,1226.23,C560859418,197.0,0.0,M653455676,0.0,0.0,0,0
119,CASH_OUT,222612.38,C1269071507,0.0,0.0,C1443373883,357673.4,580285.78,0,0
260,PAYMENT,5199.64,C713229806,33165.0,27965.36,M103761585,0.0,0.0,0,0
137,CASH_IN,112737.16,C925253542,45693.0,158430.16,C202127531,107892.46,0.0,0,0
395,PAYMENT,1647.72,C2047414205,0.0,0.0,M837472543,0.0,0.0,0,0
408,PAYMENT,23757.71,C2004502361,0.0,0.0,M421868119,0.0,0.0,0,0
328,CASH_IN,439753.63,C1623444008,9919909.71,10359663.33,C1612276545,989394.34,549640.71,0,0
188,PAYMENT,8350.51,C1837152360,0.0,0.0,M586453024,0.0,0.0,0,0
228,PAYMENT,10936.38,C1716579726,0.0,0.0,M1657097597,0.0,0.0,0,0
250,PAYMENT,4695.28,C1800893414,0.0,0.0,M137969069,0.0,0.0,0,0
187,CASH_IN,25340.35,C1985330600,18362.53,43702.88,C440870460,1194970.79,1169630.44,0,0
564,CASH_OUT,296157.9,C2067710584,116475.0,0.0,C937301950,450861.64,747019.55,0,0
401,PAYMENT,10391.76,C162748382,344586.0,334194.24,M788525181,0.0,0.0,0,0
186,CASH_OUT,40858.26,C1852815606,5083.0,0.0,C1357229975,20948.54,61806.8,0,0
236,CASH_OUT,226332.15,C1688911482,0.0,0.0,C115803000,602190.59,828522.74,0,0
36,TRANSFER,151648.01,C1953265401,0.0,0.0,C1938507824,510249.28,661897.3,0,0
349,CASH_OUT,280241.96,C1451192540,0.0,0.0,C1305552378,542264.93,822506.89,0,0
305,CASH_IN,188523.39,C1251844922,810942.53,999465.92,C1336975877,3114442.8,2925919.41,0,0
564,PAYMENT,6699.76,C1979837304,376339.51,369639.75,M1354020242,0.0,0.0,0,0
402,CASH_OUT,114083.47,C1916016517,0.0,0.0,C1243082232,590212.38,704295.85,0,0
324,CASH_IN,161725.47,C1017295012,7997377.76,8159103.22,C1516254572,1214583.14,1052857.67,0,0
234,TRANSFER,91009.06,C336358805,0.0,0.0,C49159605,534572.91,625581.97,0,0
133,PAYMENT,1275.43,C740020806,73273.72,71998.28,M1702055817,0.0,0.0,0,0
283,CASH_OUT,342479.57,C1363733476,0.0,0.0,C1343383412,2449460.21,2791939.78,0,0
12,CASH_OUT,91009.38,C1672773021,55154.0,0.0,C1179115152,185691.14,263580.81,0,0
308,TRANSFER,183584.51,C354331502,24302.77,0.0,C1814528643,291342.44,474926.95,0,0
308,CASH_OUT,124752.37,C5263374,5573.0,0.0,C949439256,1198749.46,1323501.83,0,0
408,PAYMENT,8030.83,C1392825525,11094.35,3063.52,M1715392427,0.0,0.0,0,0
14,DEBIT,323.68,C1978588949,263426.33,263102.65,C1756389625,101285.09,101608.77,0,0
330,CASH_OUT,44718.18,C1017442984,15260.0,0.0,C1203538376,2226632.8,2271350.98,0,0
282,CASH_OUT,218516.39,C1735794534,13301.0,0.0,C296601506,380126.81,598643.2,0,0
180,PAYMENT,9758.93,C2113425749,0.0,0.0,M1329800804,0.0,0.0,0,0
287,PAYMENT,11069.86,C1601027620,145.0,0.0,M1496480111,0.0,0.0,0,0
7,PAYMENT,10414.2,C1722496790,181118.0,170703.8,M272243411,0.0,0.0,0,0
330,CASH_IN,169418.95,C2128129546,50326.0,219744.95,C885837397,4217456.18,4048037.23,0,0
380,CASH_IN,135123.04,C1662238184,0.0,135123.04,C1554410905,669293.85,534170.81,0,0
226,PAYMENT,11125.26,C263197526,0.0,0.0,M676298439,0.0,0.0,0,0
227,CASH_OUT,277828.96,C112020403,16730.0,0.0,C583423883,0.0,277828.96,0,0
9,PAYMENT,17532.46,C1946879397,48040.0,30507.54,M75044661,0.0,0.0,0,0
204,PAYMENT,6667.22,C1904691225,0.0,0.0,M671997568,0.0,0.0,0,0
305,CASH_OUT,466891.77,C220480597,142.0,0.0,C1475003751,0.0,466891.77,0,0
188,PAYMENT,8026.48,C2070675532,0.0,0.0,M1412323613,0.0,0.0,0,0
